MANUAL_SFI23,1102415804,2024,Z1973112,80281,G00 - Gross value of claim,40.44,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662021
MANUAL_SFI23,1102276243,2024,Z1954053,80281,G00 - Gross value of claim,76.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657364
MANUAL_SFI23,1105825100,2024,Z1952406,80281,G00 - Gross value of claim,53.87,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658327
MANUAL_SFI23,1101123597,2024,Z1951692,80281,G00 - Gross value of claim,145.93,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656348
MANUAL_SFI23,1102368194,2024,Z1954976,80281,G00 - Gross value of claim,130.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655570
MANUAL_SFI23,1102300136,2024,Z1954886,80281,G00 - Gross value of claim,43.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1668256
MANUAL_SFI23,1102471289,2024,Z1952320,80281,G00 - Gross value of claim,94.98,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657769
MANUAL_SFI23,1100510354,2024,Z1974764,80281,G00 - Gross value of claim,123.74,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655276
MANUAL_SFI23,1102424911,2024,Z1964628,80281,G00 - Gross value of claim,104.00,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656662
MANUAL_SFI23,1102472514,2024,Z1973075,80281,G00 - Gross value of claim,41.04,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660302
MANUAL_SFI23,1102459777,2024,Z1973102,80281,G00 - Gross value of claim,21.07,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663095
MANUAL_SFI23,1102857963,2024,Z1967376,80281,G00 - Gross value of claim,135.18,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1666728
MANUAL_SFI23,1102155002,2024,Z1952085,80281,G00 - Gross value of claim,42.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656929
MANUAL_SFI23,1102429193,2024,Z1961310,80281,G00 - Gross value of claim,0.30,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657070
MANUAL_SFI23,1100064160,2024,Z1950351,80281,G00 - Gross value of claim,123.97,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656466
MANUAL_SFI23,1102419206,2024,Z1954633,80281,G00 - Gross value of claim,0.29,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661464
MANUAL_SFI23,1102732427,2024,Z1972253,80281,G00 - Gross value of claim,15.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661743
MANUAL_SFI23,1102383163,2024,Z1952045,80281,G00 - Gross value of claim,49.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656160
MANUAL_SFI23,1100660059,2024,Z1973042,80281,G00 - Gross value of claim,15.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662979
MANUAL_SFI23,1104790782,2024,Z1971245,80281,G00 - Gross value of claim,50.41,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663842
MANUAL_SFI23,1102173009,2024,Z1949612,80281,G00 - Gross value of claim,179.43,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655202
MANUAL_SFI23,1102566217,2024,Z1951779,80281,G00 - Gross value of claim,35.64,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660622
MANUAL_SFI23,1101594365,2024,Z1966802,80281,G00 - Gross value of claim,143.39,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661397
MANUAL_SFI23,1101327699,2024,Z1962575,80281,G00 - Gross value of claim,15.69,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656499
MANUAL_SFI23,1105383895,2024,Z1953655,80281,G00 - Gross value of claim,12.75,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661393
MANUAL_SFI23,1102353825,2024,Z1973038,80281,G00 - Gross value of claim,0.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656299
MANUAL_SFI23,1102862560,2024,Z1971138,80281,G00 - Gross value of claim,142.25,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663900
MANUAL_SFI23,1101266487,2024,Z1973107,80281,G00 - Gross value of claim,87.86,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660433
MANUAL_SFI23,1102430765,2024,Z1972315,80281,G00 - Gross value of claim,30.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660977
MANUAL_SFI23,1102420158,2024,Z1953619,80281,G00 - Gross value of claim,101.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656445
MANUAL_SFI23,1100676352,2024,Z1972342,80281,G00 - Gross value of claim,12.20,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663637
MANUAL_SFI23,1100632433,2024,Z1952089,80281,G00 - Gross value of claim,34.95,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1667951
MANUAL_SFI23,1102316466,2024,Z1954345,80281,G00 - Gross value of claim,24.59,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656182
MANUAL_SFI23,1101321178,2024,Z1950625,80281,G00 - Gross value of claim,65.39,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1666987
MANUAL_SFI23,1101264821,2024,Z1970964,80281,G00 - Gross value of claim,56.73,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1653574
MANUAL_SFI23,1101208546,2024,Z1971276,80281,G00 - Gross value of claim,0.55,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656858
